#separator:tab
#html:false
#tags column:3
el apartamento	the apartment	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el aula / el aula virtual	the classroom / the virtual classroom	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la biblioteca	the library	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la cafetería	the cafeteria	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el campus / el campus virtual	the campus / the virtual campus	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la casa	the house	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el centro estudiantil	the student center	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la clase	the class	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el compañero de cuarto/la compañera de cuarto	the roommate	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el cuarto	the room	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el edificio	the building	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el gimnasio	the gym	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el laboratorio	the lab	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la librería	the bookstore	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la oficina	the office	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la residencia estudiantil	the dormitory	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la reunión	the meeting	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el salón de clase	the classroom	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
la tienda/la tienda virtual	the store/the online store	Contrasena::lessons::u4_v1 Contrasena::sections::las_personas_y_los_lugares	
el bolígrafo, la pluma	the pen	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
el cuaderno	the notebook	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
el escritorio	the desk	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
la fecha de entrega	the due date	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
el foro	the discussion board	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
el libro de texto	the textbook	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
la nota	the grade	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
la computadora / la computadora portátil	the computer / the laptop	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
la prueba	the quiz	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
la tableta	the tablet	Contrasena::lessons::u4_v1 Contrasena::sections::en_el_salon_de_clase	
administrativo/administrativa	administrative	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
cerca de	close to	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
desordenado/desordenada	disorganized/messy	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
lejos de	far from	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
limpio/limpia	clean	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
moderno/moderna	modern	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
nuevo/nueva	new	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
ordenado/ordenada	organized or neat	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
sucio/sucia	dirty	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
último/última	last (most recent)	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
universitario/universitaria	university	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
viejo/vieja	old	Contrasena::lessons::u4_v1 Contrasena::sections::para_describir_a_personas_y_lugares	
aprender	to learn	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
buscar	to look for	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
calificar	to grade	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
caminar	to walk	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
compartir	to share	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
comprar	to buy	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
enseñar	to teach	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
escribir	to write	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
hablar	to speak	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
leer	to read	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
participar	to participate	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
pasar / pasar tiempo	to pass / to pass time	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
recibir	to receive	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
sacar / sacar un libro / sacar una nota	to take out / to take out a book / to get a grade	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
terminar	to finish	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
tomar / tomar una clase	to take / to take a class	Contrasena::lessons::u4_v1 Contrasena::sections::para_hablar_de_lo_que_haces	
