#separator:tab
#html:false
#tags column:3
alto/alta	tall	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
atlético/atlética	athletic	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
bajo/baja	short (height)	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
bonito/bonita	pretty	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
corto/corta	short (length)	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
débil	weak	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
delgado/delgada	thin	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
feo/fea	ugly	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
fuerte	strong	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
gordo/gorda (affectionate: gordito/gordita)	fat	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
grande	big	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
guapo/guapa	handsome/attractive	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
joven	young	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
largo/larga	long	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
mayor (form of respect)	older	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
menor	younger	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
moreno/morena	dark skinned / dark haired	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
las pecas	freckles	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
pelirrojo/pelirroja	redhead	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
pequeño/pequeña	small/little	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
rizado/rizada	curly	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
rubio/rubia	blonde	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
viejo/vieja	old	Contrasena::lessons::u6_v2 Contrasena::sections::las_caracteristicas_fisicas	
contar (o>ue)	to tell	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
entender (e>ie)	to understand	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
parecerse a / parecerse a alguien	to look like / to look like someone	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
pensar (e>ie)	to think	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
poder (o>ue)	to be able to	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
preferir (e>ie)	to prefer	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
sonreír (e>i)	to smile	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
soñar / soñar con (o>ue)	to dream / to dream about	Contrasena::lessons::u6_v2 Contrasena::sections::para_hablar_de_las_personas	
