#separator:tab
#html:false
#tags column:3
acompañar	to accompany	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
admirar	to admire	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
apoyar	to support	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
ayudar	to help	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
comer	to eat	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
compartir	to share	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
comprender	to understand	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
conocer	to know	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
crear	to create	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
creer	to believe	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
cumplir	to complete, finish	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
escoger	to choose	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
escribir	to write	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
exigir	to demand	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
insistir / insistir en	to insist / to insist on	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
merecer	to deserve	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
nominar	to nominate	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
permitir	to allow	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
preservar	to preserve	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
recibir	to receive	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
resolver	to resolve	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
saber	to know	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
vivir	to live	Contrasena::lessons::u5_v2 Contrasena::sections::para_hablar_de_personas_admiradas	
Querido/Querida:	Dear,	Contrasena::lessons::u5_v2 Contrasena::sections::expresiones_para_cartas_formales	
Estimado/Estimada:	Dear, (formal; lit. “Esteemed,”)	Contrasena::lessons::u5_v2 Contrasena::sections::expresiones_para_cartas_formales	
Por la presente, quisiera nominar a...	Herein I'd like to nominate...	Contrasena::lessons::u5_v2 Contrasena::sections::expresiones_para_cartas_formales	
Quedo a su disposición para...	Please feel free to contact me should you...	Contrasena::lessons::u5_v2 Contrasena::sections::expresiones_para_cartas_formales	
Atentamente,	Sincerely,	Contrasena::lessons::u5_v2 Contrasena::sections::expresiones_para_cartas_formales	
Saludos cordiales,	Best regards,	Contrasena::lessons::u5_v2 Contrasena::sections::expresiones_para_cartas_formales	
