#separator:tab
#html:false
#tags column:3
aliviar el estrés	to relieve stress	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
apuntar / apuntarse	to sign up	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
conectar / conectarse	to connect	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
contactar / contactarse	to contact	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
entrenar / entrenar en equipo / entrenar solo	to train / to train with a team / to train alone	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
juntar / juntarse	to get together	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
participar	to participate	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
poner en forma / ponerse en forma	to get in shape	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
sentir (e>ie) / sentirse (e>ie)	to feel	Contrasena::lessons::u7_v2 Contrasena::sections::para_participar_en_deportes	
conectado / conectada	connected	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
decepcionado / decepcionada	disappointed	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
deportivo / deportiva	sporty	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
deprimido / deprimida	depressed	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
desilusionado / desilusionada	disappointed	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
entusiasmado / entusiasmada	enthusiastic / excited	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
equilibrado / equilibrada	balanced	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
feliz	happy	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
frustrado / frustrada	frustrated	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
ilusionado / ilusionada	excited	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
motivado/motivada	motivated, excited	Contrasena::lessons::u7_v2 Contrasena::sections::las_emociones	
