#separator:tab
#html:false
#tags column:3
el abrigo	coat / overcoat	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
los calcetines	socks	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
la camisa	shirt	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
la camiseta	t-shirt	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
el chaleco	vest	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
la chaqueta / el saco	jacket	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
la falda / la minifalda	skirt/miniskirt	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
las mallas	leggings	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
las medias	tights / pantyhose	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
los pantalones	pants	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
los pantalones cortos	shorts	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
la sudadera	sweatshirt	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
el suéter	sweater	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
el traje de baño	bathing suit	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
el vestido	dress	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
los vaqueros / los jeans	jeans	Contrasena::lessons::u11_v1 Contrasena::sections::las_prendas_de_vestir	
las botas	boots	Contrasena::lessons::u11_v1 Contrasena::sections::el_calzado	
las chanclas	flip flops	Contrasena::lessons::u11_v1 Contrasena::sections::el_calzado	
las sandalias	sandals	Contrasena::lessons::u11_v1 Contrasena::sections::el_calzado	
las zapatillas / las zapatillas de tenis	tennis shoes / gym shoes	Contrasena::lessons::u11_v1 Contrasena::sections::el_calzado	
los zapatos	shoes	Contrasena::lessons::u11_v1 Contrasena::sections::el_calzado	
los zapatos de tacón / los tacones altos	high heels	Contrasena::lessons::u11_v1 Contrasena::sections::el_calzado	
la cintura	waist	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
el conjunto	outfit	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
el estilo	style	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
el glúteo	gluteus (to refer to “rear”)	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
la moda	fashion	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
el número	size (for shoes)	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
el pecho	the chest	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
la silueta	silhouette	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
la talla	size (for clothing)	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
el toque personal	individual touch	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
destacar	to draw attention to/ to highlight	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
disimular	to detract attention from / to downplay	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
elegir (j)	to choose	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
llevar	to wear	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
quedarle bien/ quedarle mal (quedar)	to look good/to look bad	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
Me queda bien.	It looks good/fits well.	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
No me queda bien.	It doesn't look good on me. / It doesn’t fit me well.	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
¡Te queda muy bien!	It looks really good on you!	Contrasena::lessons::u11_v1 Contrasena::sections::para_decir_como_queda_la_ropa	
comprar / comprar en línea	to buy / to buy online	Contrasena::lessons::u11_v1 Contrasena::sections::para_comprar	
devolver (o>ue)	to return	Contrasena::lessons::u11_v1 Contrasena::sections::para_comprar	
pagar	to pay	Contrasena::lessons::u11_v1 Contrasena::sections::para_comprar	
probar/probarse (ue)	to try on	Contrasena::lessons::u11_v1 Contrasena::sections::para_comprar	
quedárselo, quedárselos / quedársela, quedárselas	to keep it / them	Contrasena::lessons::u11_v1 Contrasena::sections::para_comprar	
