#lesson	section	spanish_normalized_key	audioUrl	source
u8_v2	los_utensilios	el cuchillo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_9.mp3	groundtruth
u8_v2	los_utensilios	el plato	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_10.mp3	groundtruth
u8_v2	los_utensilios	el plato hondo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_11.mp3	groundtruth
u8_v2	los_utensilios	el tenedor	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_12.mp3	groundtruth
u8_v2	para_preparar_comida	batir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_14.mp3	groundtruth
u8_v2	para_preparar_comida	calentar e>ie	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_15.mp3	groundtruth
u8_v2	para_preparar_comida	cortar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_16.mp3	groundtruth
u8_v2	para_preparar_comida	freir e>i	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_17.mp3	groundtruth
u8_v2	para_preparar_comida	hervir e>ie	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_18.mp3	groundtruth
u8_v2	para_preparar_comida	mezclar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_19.mp3	groundtruth
u8_v2	para_preparar_comida	pelar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_20.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	la ensalada la ensalada mixta	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_22.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	el sandwich el bocadillo spain	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_23.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	la sopa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_24.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	a la parrilla	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_25.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	al horno	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_26.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	al vapor	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_27.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	crudo cruda	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_28.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	frito frita	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_29.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	vegano vegana	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_30.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	vegetariano vegetariana	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_31.mp3	groundtruth
u8_v2	los_platos_y_las_preparaciones	servir e>i frio servir e>i caliente servir e>i a temperatura ambiente	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_32.mp3	groundtruth
u8_v2	para_describir_las_comidas	agridulce	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_34.mp3	groundtruth
u8_v2	para_describir_las_comidas	agrio agria amargo amarga	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_35.mp3	groundtruth
u8_v2	para_describir_las_comidas	casero casera	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_36.mp3	groundtruth
u8_v2	para_describir_las_comidas	dulce	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_37.mp3	groundtruth
u8_v2	para_describir_las_comidas	grasoso grasosa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_38.mp3	groundtruth
u8_v2	para_describir_las_comidas	liviano liviana	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_39.mp3	groundtruth
u8_v2	para_describir_las_comidas	picante	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_40.mp3	groundtruth
u8_v2	para_describir_las_comidas	rico rica	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_41.mp3	groundtruth
u8_v2	para_describir_las_comidas	sano sana	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_42.mp3	groundtruth
u8_v2	para_describir_las_comidas	suave	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_43.mp3	groundtruth
u8_v2	para_describir_las_comidas	sabe a sabe a ajo sabe a pollo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_44.mp3	groundtruth
u8_v2	para_describir_las_comidas	sabe bien sabe mal	https://s3.us-east-2.amazonaws.com/contrasena/audio/u8/8_2_45.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la cabeza	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_4.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la cara	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_5.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la boca	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_3.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la garganta	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_11.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la nariz	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_14.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el oido la oreja	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_15.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el ojo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_16.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el brazo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_2.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la espalda	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_9.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el estomago	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_10.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la mano	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_13.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el pie	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_17.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el dedo de la mano el dedo del pie	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_8.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la pierna	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_18.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la rodilla	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_20.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el tobillo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_22.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el cerebro	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_6.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el corazon	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_7.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	el hueso	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_12.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	los pulmones	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_19.mp3	groundtruth
u9_v1	las_partes_del_cuerpo	la sangre	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_1_21.mp3	groundtruth
u9_v2	la_salud_y_las_enfermedades	el bienestar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_2.mp3	groundtruth
u9_v2	la_salud_y_las_enfermedades	el examen fisico	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_3.mp3	groundtruth
u9_v2	la_salud_y_las_enfermedades	el medico la medica	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_4.mp3	groundtruth
u9_v2	la_salud_y_las_enfermedades	la sala de urgencias la sala de espera	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_5.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la alergia ser alergico ser alergica	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_7.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la anorexia nervosa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_8.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la ansiedad	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_9.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la bulimia	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_10.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la cita la cita medica	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_11.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la congestion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_12.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la depresion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_13.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	estar enfermo estar enferma	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_14.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la falta de atencion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_15.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la gripe	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_16.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la herida	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_17.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la hiperactividad	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_18.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la presion alta la presion baja	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_19.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	el resfriado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_20.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	tener fiebre	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_21.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	tener dolor de	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_22.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	la tos	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_23.mp3	groundtruth
u9_v2	los_sintomas_y_las_enfermedades	el trastorno el trastorno psicologico	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_24.mp3	groundtruth
u9_v2	para_describir_estados	grave	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_26.mp3	groundtruth
u9_v2	para_describir_estados	sano sana	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_27.mp3	groundtruth
u9_v2	para_describir_estados	roto rota	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_28.mp3	groundtruth
u9_v2	los_tratamientos	la curita la tirita la venda spain ] la venda	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_30.mp3	groundtruth
u9_v2	los_tratamientos	el jarabe	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_31.mp3	groundtruth
u9_v2	los_tratamientos	el medicamento	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_32.mp3	groundtruth
u9_v2	los_tratamientos	la pastilla	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_33.mp3	groundtruth
u9_v2	los_tratamientos	la receta	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_34.mp3	groundtruth
u9_v2	los_tratamientos	la terapia la psicoterapia	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_35.mp3	groundtruth
u9_v2	los_tratamientos	la vacuna	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_36.mp3	groundtruth
u9_v2	para_mantenerse_sano	adelgazar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_38.mp3	groundtruth
u9_v2	para_mantenerse_sano	cuidarse	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_39.mp3	groundtruth
u9_v2	para_mantenerse_sano	descansar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_40.mp3	groundtruth
u9_v2	para_mantenerse_sano	engordar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_41.mp3	groundtruth
u9_v2	para_mantenerse_sano	evitar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_42.mp3	groundtruth
u9_v2	para_mantenerse_sano	lavarse las manos	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_43.mp3	groundtruth
u9_v2	para_mantenerse_sano	mantener e>ie la buena salud	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_44.mp3	groundtruth
u9_v2	para_mantenerse_sano	mantenerse e>ie en forma	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_45.mp3	groundtruth
u9_v2	para_mantenerse_sano	preocuparse preocuparse por	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_46.mp3	groundtruth
u9_v2	para_mantenerse_sano	prevenir e>ie una enfermedad	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_47.mp3	groundtruth
u9_v2	para_mantenerse_sano	seguir e>i las recomendaciones	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_48.mp3	groundtruth
u9_v2	para_mantenerse_sano	tratar tratar de + infinitive	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_49.mp3	groundtruth
u9_v2	para_mantenerse_sano	vacunarse ponerse una vacuna	https://s3.us-east-2.amazonaws.com/contrasena/audio/u9/9_2_50.mp3	groundtruth
u3_v2	actividades_diarias	almorzar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_2.mp3	inferred
u3_v2	actividades_diarias	desayunar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_3.mp3	inferred
u3_v2	actividades_diarias	dormir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_4.mp3	inferred
u3_v2	actividades_diarias	cenar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_5.mp3	inferred
u3_v2	actividades_diarias	regresar regresar a casa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_6.mp3	inferred
u3_v2	otras_actividades	ayudar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_8.mp3	inferred
u3_v2	otras_actividades	bailar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_9.mp3	inferred
u3_v2	otras_actividades	cocinar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_10.mp3	inferred
u3_v2	otras_actividades	correr	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_11.mp3	inferred
u3_v2	otras_actividades	descansar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_12.mp3	inferred
u3_v2	otras_actividades	ensayar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_13.mp3	inferred
u3_v2	otras_actividades	escuchar escuchar musica	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_14.mp3	inferred
u3_v2	otras_actividades	estar libre	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_15.mp3	inferred
u3_v2	otras_actividades	estudiar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_16.mp3	inferred
u3_v2	otras_actividades	hablar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_17.mp3	inferred
u3_v2	otras_actividades	hacer ejercicio	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_18.mp3	inferred
u3_v2	otras_actividades	hacer una videollamada	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_19.mp3	inferred
u3_v2	otras_actividades	ir ir al gimnasio ir al picnic ir al cine ir de compras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_20.mp3	inferred
u3_v2	otras_actividades	jugar al jugar al videojuego jugar al tenis jugar al futbol	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_21.mp3	inferred
u3_v2	otras_actividades	lavar lavar la ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_22.mp3	inferred
u3_v2	otras_actividades	limpiar limpiar la casa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_23.mp3	inferred
u3_v2	otras_actividades	llegar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_24.mp3	inferred
u3_v2	otras_actividades	pintar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_25.mp3	inferred
u3_v2	otras_actividades	practicar practicar yoga	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_26.mp3	inferred
u3_v2	otras_actividades	preparar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_27.mp3	inferred
u3_v2	otras_actividades	quedar con	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_28.mp3	inferred
u3_v2	otras_actividades	salir salir a	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_29.mp3	inferred
u3_v2	otras_actividades	tomar tomar algo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_30.mp3	inferred
u3_v2	otras_actividades	trabajar trabajar en	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_31.mp3	inferred
u3_v2	otras_actividades	ver	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_32.mp3	inferred
u3_v2	invitar_y_hacer_planes	que tal	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_34.mp3	inferred
u3_v2	invitar_y_hacer_planes	que te parece	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_35.mp3	inferred
u3_v2	invitar_y_hacer_planes	que vas a hacer	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_36.mp3	inferred
u3_v2	invitar_y_hacer_planes	tengo que [inf tener que]	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_37.mp3	inferred
u3_v2	invitar_y_hacer_planes	tengo ganas de tengo ganas de algo [inf tener ganas de]	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_38.mp3	inferred
u3_v2	invitar_y_hacer_planes	tienes planes	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_39.mp3	inferred
u3_v2	aceptar_o_rechazar_una_invitacion	ay no	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_41.mp3	inferred
u3_v2	aceptar_o_rechazar_una_invitacion	buena idea	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_42.mp3	inferred
u3_v2	aceptar_o_rechazar_una_invitacion	que lastima	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_43.mp3	inferred
u3_v2	expresiones_temporales	a que hora	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_45.mp3	inferred
u3_v2	expresiones_temporales	en punto	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_46.mp3	inferred
u3_v2	expresiones_temporales	por la manana	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_47.mp3	inferred
u3_v2	expresiones_temporales	por la tarde	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_48.mp3	inferred
u3_v2	expresiones_temporales	por la noche	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_49.mp3	inferred
u3_v2	expresiones_temporales	tarde	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_50.mp3	inferred
u3_v2	expresiones_temporales	temprano	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_51.mp3	inferred
u3_v2	expresiones_temporales	todos los dias	https://s3.us-east-2.amazonaws.com/contrasena/audio/u3/3_2_52.mp3	inferred
