#separator:tab
#html:false
#tags column:3
¿A que sí?	Right?	Contrasena::lessons::u16_16_02v2 Contrasena::sections::expresiones_utiles_del_cortometraje	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_2.mp3
por mi parte	as far as I’m concerned	Contrasena::lessons::u16_16_02v2 Contrasena::sections::expresiones_utiles_del_cortometraje	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_3.mp3
tener sentido	to make sense	Contrasena::lessons::u16_16_02v2 Contrasena::sections::expresiones_utiles_del_cortometraje	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_4.mp3
¡Vaya!	Wow!	Contrasena::lessons::u16_16_02v2 Contrasena::sections::expresiones_utiles_del_cortometraje	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_5.mp3
¡Venga!	Come on!	Contrasena::lessons::u16_16_02v2 Contrasena::sections::expresiones_utiles_del_cortometraje	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_6.mp3
¿Yo qué sé?	How should I know?	Contrasena::lessons::u16_16_02v2 Contrasena::sections::expresiones_utiles_del_cortometraje	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_7.mp3
la abreviatura	abbreviation	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_9.mp3
la broma	joke	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_10.mp3
la bronca/echar una bronca	fight / quarrel/to tell off	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_11.mp3
cara a cara	face to face	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_12.mp3
el malentendido	misunderstanding	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_13.mp3
el medio de comunicación	medium of communication	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_14.mp3
el reproche	reproach / rebuke	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_15.mp3
el sentimiento	feeling	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_16.mp3
el tono de voz	tone of voice	Contrasena::lessons::u16_16_02v2 Contrasena::sections::la_comunicacion	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_17.mp3
consolar	to console	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_19.mp3
enfadarse/enfadarse con	to get angry/to get angry with (Spain)	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_20.mp3
enojarse/enojarse con	to get angry/to get angry with (Latin America)	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_21.mp3
fastidiar	to bother	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_22.mp3
gritar	to scream / to yell	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_23.mp3
hacer caso/hacerle caso/hacer caso a alguien/hacerle caso a alguien	to pay attention /to listen/to listen to someone	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_24.mp3
hacer falta	to lack	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_25.mp3
hacer sentir bien/hacer sentir mal/hacer sentir bien a alguien/hacer sentir mal a alguien	to cause to feel good/to cause to feel bad/to make someone feel good/to make someone feel bad	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_26.mp3
importar/importarle	to care about	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_27.mp3
negarse/negarse a	to refuse/to refuse to	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_28.mp3
pelear	to fight	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_29.mp3
respetar	to respect	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_30.mp3
tardar	to take time	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_31.mp3
tomarle el pelo/tomarle el pelo a alguien	to joke around/to joke around with someone (literally pull someone's hair)	Contrasena::lessons::u16_16_02v2 Contrasena::sections::las_relaciones_personales	https://s3.us-east-2.amazonaws.com/contrasena/audio/u16/16_1_32.mp3
