#separator:tab
#html:false
#tags column:3
el anillo	ring	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_2.mp3
el bolso	purse	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_3.mp3
la bufanda	scarf	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_4.mp3
el cinturón	belt	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_5.mp3
el collar	necklace	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_6.mp3
la corbata	tie	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_7.mp3
las gafas (de sol)	the (sun)glasses	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_8.mp3
el gorro	winter hat	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_9.mp3
el maletín	briefcase	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_10.mp3
el pañuelo	scarf / handkerchief	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_11.mp3
la pulsera	bracelet	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_12.mp3
el reloj	watch	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_13.mp3
el sombrero	hat	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_14.mp3
Los estilos	Styles	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_15.mp3
ajustado/a	tight	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_16.mp3
arreglado/a	put together	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_17.mp3
arriesgado/a	daring	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_18.mp3
clásico/a	classic / conservative	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_19.mp3
cómodo/a	comfortable	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_20.mp3
deportivo/a	sporty	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_21.mp3
elegante	elegant	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_22.mp3
entallado/a	fitted	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_23.mp3
formal	formal	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_24.mp3
holgado/a	loose	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_25.mp3
informal	casual	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_26.mp3
profesional	professional	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_27.mp3
recto/a	straight	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_28.mp3
relajado/a	relaxed	Contrasena::lessons::u11_11_05 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_2_29.mp3
