#separator:tab
#html:false
#tags column:3
alto/alta	tall	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_2.mp3
atlético/atlética	athletic	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_3.mp3
bajo/baja	short (height)	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_4.mp3
bonito/bonita	pretty	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_5.mp3
corto/corta	short (length)	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_6.mp3
débil	weak	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_7.mp3
ddelgado/delgada	thin	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_8.mp3
feo/fea	ugly	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_9.mp3
fuerte	strong	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_10.mp3
gordo/gorda (affectionate: gordito/a)	fat	Contrasena::lessons::u6_06_03v2 Contrasena::sections::las_caracteristicas_fisicas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u6/6_2_11.mp3
