#separator:tab
#html:false
#tags column:3
el autor/la autora	author	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_2.mp3
el cuento/el microcuento	short story/very short story	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_3.mp3
la escena	scene	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_4.mp3
la justicia poética	poetic justice	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_5.mp3
la metáfora	metaphor	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_6.mp3
la narrativa	narrative	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_7.mp3
la novela	novel	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_8.mp3
la parodia	parody	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_9.mp3
el párrafo	paragraph	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_10.mp3
el personaje	character	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_11.mp3
el propósito	purpose	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_12.mp3
el protagonista/la protagonista	protagonist	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_13.mp3
el punto de vista/el punto de vista narrativo	point of view/narrative point of view	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_14.mp3
el símil	simile	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_15.mp3
el suceso	event	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_16.mp3
el tema	theme	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_17.mp3
la trama	plot	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_analizar_la_literatura	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_18.mp3
clave	key	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_describir_elementos_literarios	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_20.mp3
irónico/irónica	ironic	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_describir_elementos_literarios	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_21.mp3
polémico/polémica	polemical / controversial	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_describir_elementos_literarios	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_22.mp3
retórico/retórica	rhetorical	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_describir_elementos_literarios	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_23.mp3
significativo/a	significant	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_describir_elementos_literarios	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_24.mp3
simbólico/a	symbolic	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_describir_elementos_literarios	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_25.mp3
describir	to describe	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_27.mp3
exponer	to explain	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_28.mp3
informar	to inform	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_29.mp3
narrar	to narrate	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_30.mp3
opinar	to believe	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_31.mp3
presentar	to present	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_32.mp3
relatar	to relate	Contrasena::lessons::u15_15_03v2 Contrasena::sections::para_expresar_ideas	https://s3.us-east-2.amazonaws.com/contrasena/audio/u15/15_2_33.mp3
