#separator:tab
#html:false
#tags column:3
la acuarela	watercolor	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_2.mp3
el cuadro	picture	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_3.mp3
el dibujo	drawing	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_4.mp3
el diseño	design	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_5.mp3
la escultura	sculpture	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_6.mp3
la estatua	statue	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_7.mp3
el grabado	engraving	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_8.mp3
el lienzo	canvas	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_9.mp3
el monumento	monument	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_10.mp3
el pintor/la pintora	painter	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_11.mp3
la pintura	painting	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_12.mp3
la pintura al óleo	oil painting	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_13.mp3
el retrato / el autorretrato	portrait / self-portrait	Contrasena::lessons::u14_14_02v2 Contrasena::sections::los_artistas_y_sus_obras	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_14.mp3
amarillento/amarillenta	yellowish	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_16.mp3
anaranjado/anaranjada	orange	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_17.mp3
azulado/azulada	bluish	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_18.mp3
dorado/dorada	golden	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_19.mp3
grisáceo/grisácea	grayish	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_20.mp3
plateado/plateada	silver	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_21.mp3
rojizo/rojiza	reddish	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_22.mp3
verdoso/verdosa	greenish	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_23.mp3
violáceo/violácea	violet-toned	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_24.mp3
(color +) brillante / fuerte	bright (color)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_25.mp3
(color +) claro	light (color)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_26.mp3
(color +) opaco / mate	dull/matte (color)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_27.mp3
(color +) oscuro	dark (color)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::colores	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_28.mp3
(el arte) antiguo	ancient (art)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::estilos	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_30.mp3
(el arte) contemporáneo	contemporary (art)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::estilos	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_31.mp3
(el arte) moderno	modern (art)	Contrasena::lessons::u14_14_02v2 Contrasena::sections::estilos	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_32.mp3
conmovedor/conmovedora	poignant / moving	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_34.mp3
destacado/destacada	highlighted	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_35.mp3
detallado/detallada	detailed	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_36.mp3
clásico/clásica	classical	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_37.mp3
gráfico/gráfica	graphic	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_38.mp3
impresionista	impressionist	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_39.mp3
naturalista	naturalist	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_40.mp3
realista/fotorealista	realist,realistic/photorealistic	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_41.mp3
surrealista	surrealist	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_42.mp3
el matiz	hue / shade	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_43.mp3
la obra maestra	masterpiece	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_44.mp3
mezclar/la mezcla de...	to mix/the mixture of...	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_45.mp3
sencillo/sencilla	simple	Contrasena::lessons::u14_14_02v2 Contrasena::sections::para_describir_una_obra_de_arte	https://s3.us-east-2.amazonaws.com/contrasena/audio/u14/14_2_46.mp3
