#separator:tab
#html:false
#tags column:3
el abrigo	coat/overcoat	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_2.mp3
los calcetines	socks	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_3.mp3
la camisa	shirt	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_4.mp3
la camiseta	t-shirt	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_5.mp3
el chaleco	vest	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_6.mp3
la chaqueta /el saco	jacket	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_7.mp3
la falda/la minifalda	skirt/miniskirt	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_8.mp3
las mallas	leggings	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_9.mp3
las medias	tights / pantyhose	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_10.mp3
los pantalones	pants	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_11.mp3
los pantalones cortos	shorts	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_12.mp3
la sudadera	sweatshirt	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_13.mp3
el suéter	sweater	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_14.mp3
el traje de baño	bathing suit	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_15.mp3
el vestido	dress	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_16.mp3
los vaqueros / los jeans	jeans	Contrasena::lessons::u11_11_04v2 Contrasena::sections::las_prendas_de_vestir	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_17.mp3
las botas	boots	Contrasena::lessons::u11_11_04v2 Contrasena::sections::el_calzado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_19.mp3
las chanclas	flip flops	Contrasena::lessons::u11_11_04v2 Contrasena::sections::el_calzado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_20.mp3
las sandalias	sandals	Contrasena::lessons::u11_11_04v2 Contrasena::sections::el_calzado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_21.mp3
las zapatillas/las zapatillas tenis	gym shoes / tennis shoes	Contrasena::lessons::u11_11_04v2 Contrasena::sections::el_calzado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_22.mp3
los zapatos	shoes	Contrasena::lessons::u11_11_04v2 Contrasena::sections::el_calzado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_23.mp3
los zapatos de tacón/ los tacones altos	high heels	Contrasena::lessons::u11_11_04v2 Contrasena::sections::el_calzado	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_24.mp3
la cintura	waist	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_26.mp3
el conjunto	outfit	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_27.mp3
el estilo	style	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_28.mp3
el glúteo	gluteus (to refer to “rear”)	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_29.mp3
la moda	fashion	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_30.mp3
el número	size (for shoes)	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_31.mp3
el pecho	the chest	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_32.mp3
la silueta	silhouette	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_33.mp3
la talla	size (for clothing)	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_34.mp3
el toque personal	(individual) touch	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_35.mp3
destacar	to draw attention to/ to highlight	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_36.mp3
disimular	to detract attention from / to downplay	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_37.mp3
elegir (j)	to choose	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_38.mp3
llevar	to wear	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_39.mp3
quedarle bien/mal (quedar)	to look good/bad	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_40.mp3
Me queda bien.	It looks good/fits well.	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_41.mp3
No me queda bien.	It doesn't look good on me. / It doesn’t fit me well.	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_42.mp3
¡Te queda muy bien!	It looks really good on you!	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_decir_como_queda_la_ropa	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_43.mp3
comprar/comprar en línea	to buy/to buy online	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_comprar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_45.mp3
devolver (o>ue)	to return	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_comprar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_46.mp3
pagar	to pay	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_comprar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_47.mp3
probar/probarse (ue)	to try on	Contrasena::lessons::u11_11_04v2 Contrasena::sections::para_comprar	https://s3.us-east-2.amazonaws.com/contrasena/audio/u11/11_1_48.mp3
