#separator:tab
#html:false
#tags column:3
sé	saber — yo (I)	Contrasena::lessons::grammar_5_2 Contrasena::sections::saber	
sabes	saber — tú (you, informal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::saber	
sabe	saber — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::saber	
sabemos	saber — nosotros/nosotras (we)	Contrasena::lessons::grammar_5_2 Contrasena::sections::saber	
sabéis	saber — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::saber	
saben	saber — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::saber	
conozco	conocer — yo (I)	Contrasena::lessons::grammar_5_2 Contrasena::sections::conocer	
conoces	conocer — tú (you, informal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::conocer	
conoce	conocer — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::conocer	
conocemos	conocer — nosotros/nosotras (we)	Contrasena::lessons::grammar_5_2 Contrasena::sections::conocer	
conocéis	conocer — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::conocer	
conocen	conocer — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_5_2 Contrasena::sections::conocer	
