#separator:tab
#html:false
#tags column:3
revele	-AR verbs revelar — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ar_verbs_revelar	
pretenda	-ER verbs pretender — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::er_verbs_pretender	
defina	-IR verbs definir — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir_verbs_definir	
reveles	-AR verbs revelar — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ar_verbs_revelar	
pretendas	-ER verbs pretender — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::er_verbs_pretender	
definas	-IR verbs definir — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir_verbs_definir	
revele	-AR verbs revelar — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ar_verbs_revelar	
pretenda	-ER verbs pretender — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::er_verbs_pretender	
defina	-IR verbs definir — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir_verbs_definir	
revelemos	-AR verbs revelar — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ar_verbs_revelar	
pretendamos	-ER verbs pretender — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::er_verbs_pretender	
definamos	-IR verbs definir — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir_verbs_definir	
reveléis	-AR verbs revelar — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ar_verbs_revelar	
pretendáis	-ER verbs pretender — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::er_verbs_pretender	
defináis	-IR verbs definir — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir_verbs_definir	
revelen	-AR verbs revelar — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ar_verbs_revelar	
pretendan	-ER verbs pretender — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::er_verbs_pretender	
definan	-IR verbs definir — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir_verbs_definir	
dé	dar — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::dar	
vaya	ir — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir	
sea	ser — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ser	
haya	haber — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::haber	
esté	estar — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::estar	
sepa	saber — yo (I)	Contrasena::lessons::grammar_18_1 Contrasena::sections::saber	
des	dar — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::dar	
vayas	ir — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir	
seas	ser — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ser	
hayas	haber — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::haber	
estés	estar — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::estar	
sepas	saber — tú (you, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::saber	
dé	dar — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::dar	
